0,1
AIDE/root/autodl-tmp/AIDE_Dataset/1705/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1705.json
AIDE/root/autodl-tmp/AIDE_Dataset/2009/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2009.json
AIDE/root/autodl-tmp/AIDE_Dataset/0135/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0135.json
AIDE/root/autodl-tmp/AIDE_Dataset/1557/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1557.json
AIDE/root/autodl-tmp/AIDE_Dataset/2445/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2445.json
AIDE/root/autodl-tmp/AIDE_Dataset/1957/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1957.json
AIDE/root/autodl-tmp/AIDE_Dataset/0452/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0452.json
AIDE/root/autodl-tmp/AIDE_Dataset/1447/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1447.json
AIDE/root/autodl-tmp/AIDE_Dataset/2855/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2855.json
AIDE/root/autodl-tmp/AIDE_Dataset/1293/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1293.json
AIDE/root/autodl-tmp/AIDE_Dataset/1218/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1218.json
AIDE/root/autodl-tmp/AIDE_Dataset/0888/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0888.json
AIDE/root/autodl-tmp/AIDE_Dataset/0940/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0940.json
AIDE/root/autodl-tmp/AIDE_Dataset/1793/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1793.json
AIDE/root/autodl-tmp/AIDE_Dataset/1576/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1576.json
AIDE/root/autodl-tmp/AIDE_Dataset/2717/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2717.json
AIDE/root/autodl-tmp/AIDE_Dataset/1169/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1169.json
AIDE/root/autodl-tmp/AIDE_Dataset/3039/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3039.json
AIDE/root/autodl-tmp/AIDE_Dataset/0118/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0118.json
AIDE/root/autodl-tmp/AIDE_Dataset/1857/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1857.json
AIDE/root/autodl-tmp/AIDE_Dataset/2583/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2583.json
AIDE/root/autodl-tmp/AIDE_Dataset/3011/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3011.json
AIDE/root/autodl-tmp/AIDE_Dataset/2832/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2832.json
AIDE/root/autodl-tmp/AIDE_Dataset/1847/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1847.json
AIDE/root/autodl-tmp/AIDE_Dataset/2791/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2791.json
AIDE/root/autodl-tmp/AIDE_Dataset/1869/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1869.json
AIDE/root/autodl-tmp/AIDE_Dataset/2371/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2371.json
AIDE/root/autodl-tmp/AIDE_Dataset/0816/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0816.json
AIDE/root/autodl-tmp/AIDE_Dataset/2028/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2028.json
AIDE/root/autodl-tmp/AIDE_Dataset/2276/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2276.json
AIDE/root/autodl-tmp/AIDE_Dataset/0768/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0768.json
AIDE/root/autodl-tmp/AIDE_Dataset/2415/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2415.json
AIDE/root/autodl-tmp/AIDE_Dataset/2045/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2045.json
AIDE/root/autodl-tmp/AIDE_Dataset/0295/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0295.json
AIDE/root/autodl-tmp/AIDE_Dataset/0048/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0048.json
AIDE/root/autodl-tmp/AIDE_Dataset/1463/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1463.json
AIDE/root/autodl-tmp/AIDE_Dataset/2632/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2632.json
AIDE/root/autodl-tmp/AIDE_Dataset/1810/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1810.json
AIDE/root/autodl-tmp/AIDE_Dataset/3028/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3028.json
AIDE/root/autodl-tmp/AIDE_Dataset/0422/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0422.json
AIDE/root/autodl-tmp/AIDE_Dataset/2264/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2264.json
AIDE/root/autodl-tmp/AIDE_Dataset/0213/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0213.json
AIDE/root/autodl-tmp/AIDE_Dataset/1560/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1560.json
AIDE/root/autodl-tmp/AIDE_Dataset/2088/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2088.json
AIDE/root/autodl-tmp/AIDE_Dataset/2318/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2318.json
AIDE/root/autodl-tmp/AIDE_Dataset/2827/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2827.json
AIDE/root/autodl-tmp/AIDE_Dataset/1223/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1223.json
AIDE/root/autodl-tmp/AIDE_Dataset/1546/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1546.json
AIDE/root/autodl-tmp/AIDE_Dataset/0493/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0493.json
AIDE/root/autodl-tmp/AIDE_Dataset/1813/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1813.json
AIDE/root/autodl-tmp/AIDE_Dataset/0858/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0858.json
AIDE/root/autodl-tmp/AIDE_Dataset/2358/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2358.json
AIDE/root/autodl-tmp/AIDE_Dataset/2539/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2539.json
AIDE/root/autodl-tmp/AIDE_Dataset/0885/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0885.json
AIDE/root/autodl-tmp/AIDE_Dataset/1912/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1912.json
AIDE/root/autodl-tmp/AIDE_Dataset/0792/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0792.json
AIDE/root/autodl-tmp/AIDE_Dataset/2836/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2836.json
AIDE/root/autodl-tmp/AIDE_Dataset/2763/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2763.json
AIDE/root/autodl-tmp/AIDE_Dataset/1097/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1097.json
AIDE/root/autodl-tmp/AIDE_Dataset/2971/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2971.json
AIDE/root/autodl-tmp/AIDE_Dataset/3059/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3059.json
AIDE/root/autodl-tmp/AIDE_Dataset/0931/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0931.json
AIDE/root/autodl-tmp/AIDE_Dataset/1778/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1778.json
AIDE/root/autodl-tmp/AIDE_Dataset/0356/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0356.json
AIDE/root/autodl-tmp/AIDE_Dataset/2766/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2766.json
AIDE/root/autodl-tmp/AIDE_Dataset/1679/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1679.json
AIDE/root/autodl-tmp/AIDE_Dataset/1877/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1877.json
AIDE/root/autodl-tmp/AIDE_Dataset/2256/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2256.json
AIDE/root/autodl-tmp/AIDE_Dataset/0688/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0688.json
AIDE/root/autodl-tmp/AIDE_Dataset/2591/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2591.json
AIDE/root/autodl-tmp/AIDE_Dataset/0410/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0410.json
AIDE/root/autodl-tmp/AIDE_Dataset/0817/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0817.json
AIDE/root/autodl-tmp/AIDE_Dataset/2594/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2594.json
AIDE/root/autodl-tmp/AIDE_Dataset/0011/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0011.json
AIDE/root/autodl-tmp/AIDE_Dataset/1231/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1231.json
AIDE/root/autodl-tmp/AIDE_Dataset/2340/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2340.json
AIDE/root/autodl-tmp/AIDE_Dataset/0472/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0472.json
AIDE/root/autodl-tmp/AIDE_Dataset/2976/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2976.json
AIDE/root/autodl-tmp/AIDE_Dataset/2324/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2324.json
AIDE/root/autodl-tmp/AIDE_Dataset/2630/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2630.json
AIDE/root/autodl-tmp/AIDE_Dataset/2553/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2553.json
AIDE/root/autodl-tmp/AIDE_Dataset/1290/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1290.json
AIDE/root/autodl-tmp/AIDE_Dataset/1892/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1892.json
AIDE/root/autodl-tmp/AIDE_Dataset/1154/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1154.json
AIDE/root/autodl-tmp/AIDE_Dataset/2993/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2993.json
AIDE/root/autodl-tmp/AIDE_Dataset/0416/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0416.json
AIDE/root/autodl-tmp/AIDE_Dataset/2809/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2809.json
AIDE/root/autodl-tmp/AIDE_Dataset/1453/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1453.json
AIDE/root/autodl-tmp/AIDE_Dataset/1175/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1175.json
AIDE/root/autodl-tmp/AIDE_Dataset/0324/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0324.json
AIDE/root/autodl-tmp/AIDE_Dataset/2444/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2444.json
AIDE/root/autodl-tmp/AIDE_Dataset/1923/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1923.json
AIDE/root/autodl-tmp/AIDE_Dataset/2484/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2484.json
AIDE/root/autodl-tmp/AIDE_Dataset/2399/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2399.json
AIDE/root/autodl-tmp/AIDE_Dataset/0190/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0190.json
AIDE/root/autodl-tmp/AIDE_Dataset/0310/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0310.json
AIDE/root/autodl-tmp/AIDE_Dataset/0522/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0522.json
AIDE/root/autodl-tmp/AIDE_Dataset/2005/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2005.json
AIDE/root/autodl-tmp/AIDE_Dataset/1001/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1001.json
AIDE/root/autodl-tmp/AIDE_Dataset/1827/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1827.json
AIDE/root/autodl-tmp/AIDE_Dataset/1224/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1224.json
AIDE/root/autodl-tmp/AIDE_Dataset/0863/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0863.json
AIDE/root/autodl-tmp/AIDE_Dataset/2951/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2951.json
AIDE/root/autodl-tmp/AIDE_Dataset/2824/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2824.json
AIDE/root/autodl-tmp/AIDE_Dataset/2840/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2840.json
AIDE/root/autodl-tmp/AIDE_Dataset/2894/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2894.json
AIDE/root/autodl-tmp/AIDE_Dataset/1353/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1353.json
AIDE/root/autodl-tmp/AIDE_Dataset/2091/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2091.json
AIDE/root/autodl-tmp/AIDE_Dataset/2093/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2093.json
AIDE/root/autodl-tmp/AIDE_Dataset/2751/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2751.json
AIDE/root/autodl-tmp/AIDE_Dataset/2250/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2250.json
AIDE/root/autodl-tmp/AIDE_Dataset/1949/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1949.json
AIDE/root/autodl-tmp/AIDE_Dataset/0575/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0575.json
AIDE/root/autodl-tmp/AIDE_Dataset/0131/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0131.json
AIDE/root/autodl-tmp/AIDE_Dataset/2843/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2843.json
AIDE/root/autodl-tmp/AIDE_Dataset/2061/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2061.json
AIDE/root/autodl-tmp/AIDE_Dataset/2414/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2414.json
AIDE/root/autodl-tmp/AIDE_Dataset/1495/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1495.json
AIDE/root/autodl-tmp/AIDE_Dataset/0854/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0854.json
AIDE/root/autodl-tmp/AIDE_Dataset/0315/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0315.json
AIDE/root/autodl-tmp/AIDE_Dataset/1820/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1820.json
AIDE/root/autodl-tmp/AIDE_Dataset/0439/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0439.json
AIDE/root/autodl-tmp/AIDE_Dataset/1360/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1360.json
AIDE/root/autodl-tmp/AIDE_Dataset/0171/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0171.json
AIDE/root/autodl-tmp/AIDE_Dataset/0743/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0743.json
AIDE/root/autodl-tmp/AIDE_Dataset/1056/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1056.json
AIDE/root/autodl-tmp/AIDE_Dataset/2490/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2490.json
AIDE/root/autodl-tmp/AIDE_Dataset/0271/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0271.json
AIDE/root/autodl-tmp/AIDE_Dataset/1744/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1744.json
AIDE/root/autodl-tmp/AIDE_Dataset/1783/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1783.json
AIDE/root/autodl-tmp/AIDE_Dataset/0482/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0482.json
AIDE/root/autodl-tmp/AIDE_Dataset/2578/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2578.json
AIDE/root/autodl-tmp/AIDE_Dataset/1085/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1085.json
AIDE/root/autodl-tmp/AIDE_Dataset/1879/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1879.json
AIDE/root/autodl-tmp/AIDE_Dataset/2979/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2979.json
AIDE/root/autodl-tmp/AIDE_Dataset/0328/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0328.json
AIDE/root/autodl-tmp/AIDE_Dataset/2478/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2478.json
AIDE/root/autodl-tmp/AIDE_Dataset/0286/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0286.json
AIDE/root/autodl-tmp/AIDE_Dataset/2166/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2166.json
AIDE/root/autodl-tmp/AIDE_Dataset/0546/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0546.json
AIDE/root/autodl-tmp/AIDE_Dataset/2645/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2645.json
AIDE/root/autodl-tmp/AIDE_Dataset/1799/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1799.json
AIDE/root/autodl-tmp/AIDE_Dataset/2388/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2388.json
AIDE/root/autodl-tmp/AIDE_Dataset/2223/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2223.json
AIDE/root/autodl-tmp/AIDE_Dataset/0820/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0820.json
AIDE/root/autodl-tmp/AIDE_Dataset/0170/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0170.json
AIDE/root/autodl-tmp/AIDE_Dataset/2519/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2519.json
AIDE/root/autodl-tmp/AIDE_Dataset/0563/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0563.json
AIDE/root/autodl-tmp/AIDE_Dataset/1504/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1504.json
AIDE/root/autodl-tmp/AIDE_Dataset/0653/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0653.json
AIDE/root/autodl-tmp/AIDE_Dataset/2842/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2842.json
AIDE/root/autodl-tmp/AIDE_Dataset/2338/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2338.json
AIDE/root/autodl-tmp/AIDE_Dataset/0065/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0065.json
AIDE/root/autodl-tmp/AIDE_Dataset/1492/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1492.json
AIDE/root/autodl-tmp/AIDE_Dataset/2609/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2609.json
AIDE/root/autodl-tmp/AIDE_Dataset/1258/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1258.json
AIDE/root/autodl-tmp/AIDE_Dataset/0051/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0051.json
AIDE/root/autodl-tmp/AIDE_Dataset/2184/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2184.json
AIDE/root/autodl-tmp/AIDE_Dataset/0471/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0471.json
AIDE/root/autodl-tmp/AIDE_Dataset/2210/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2210.json
AIDE/root/autodl-tmp/AIDE_Dataset/0707/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0707.json
AIDE/root/autodl-tmp/AIDE_Dataset/0305/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0305.json
AIDE/root/autodl-tmp/AIDE_Dataset/2233/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2233.json
AIDE/root/autodl-tmp/AIDE_Dataset/1623/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1623.json
AIDE/root/autodl-tmp/AIDE_Dataset/0666/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0666.json
AIDE/root/autodl-tmp/AIDE_Dataset/1483/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1483.json
AIDE/root/autodl-tmp/AIDE_Dataset/1713/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1713.json
AIDE/root/autodl-tmp/AIDE_Dataset/0904/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0904.json
AIDE/root/autodl-tmp/AIDE_Dataset/0223/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0223.json
AIDE/root/autodl-tmp/AIDE_Dataset/1767/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1767.json
AIDE/root/autodl-tmp/AIDE_Dataset/1958/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1958.json
AIDE/root/autodl-tmp/AIDE_Dataset/1322/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1322.json
AIDE/root/autodl-tmp/AIDE_Dataset/2929/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2929.json
AIDE/root/autodl-tmp/AIDE_Dataset/3032/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3032.json
AIDE/root/autodl-tmp/AIDE_Dataset/2982/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2982.json
AIDE/root/autodl-tmp/AIDE_Dataset/1982/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1982.json
AIDE/root/autodl-tmp/AIDE_Dataset/2303/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2303.json
AIDE/root/autodl-tmp/AIDE_Dataset/0322/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0322.json
AIDE/root/autodl-tmp/AIDE_Dataset/0312/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0312.json
AIDE/root/autodl-tmp/AIDE_Dataset/1328/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1328.json
AIDE/root/autodl-tmp/AIDE_Dataset/1008/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1008.json
AIDE/root/autodl-tmp/AIDE_Dataset/1166/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1166.json
AIDE/root/autodl-tmp/AIDE_Dataset/2010/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2010.json
AIDE/root/autodl-tmp/AIDE_Dataset/0643/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0643.json
AIDE/root/autodl-tmp/AIDE_Dataset/0261/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0261.json
AIDE/root/autodl-tmp/AIDE_Dataset/0597/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0597.json
AIDE/root/autodl-tmp/AIDE_Dataset/1413/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1413.json
AIDE/root/autodl-tmp/AIDE_Dataset/2336/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2336.json
AIDE/root/autodl-tmp/AIDE_Dataset/0142/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0142.json
AIDE/root/autodl-tmp/AIDE_Dataset/2965/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2965.json
AIDE/root/autodl-tmp/AIDE_Dataset/0980/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0980.json
AIDE/root/autodl-tmp/AIDE_Dataset/2637/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2637.json
AIDE/root/autodl-tmp/AIDE_Dataset/2785/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2785.json
AIDE/root/autodl-tmp/AIDE_Dataset/1044/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1044.json
AIDE/root/autodl-tmp/AIDE_Dataset/1891/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1891.json
AIDE/root/autodl-tmp/AIDE_Dataset/3046/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3046.json
AIDE/root/autodl-tmp/AIDE_Dataset/2994/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2994.json
AIDE/root/autodl-tmp/AIDE_Dataset/0275/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0275.json
AIDE/root/autodl-tmp/AIDE_Dataset/1196/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1196.json
AIDE/root/autodl-tmp/AIDE_Dataset/1185/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1185.json
AIDE/root/autodl-tmp/AIDE_Dataset/1251/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1251.json
AIDE/root/autodl-tmp/AIDE_Dataset/1260/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1260.json
AIDE/root/autodl-tmp/AIDE_Dataset/1965/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1965.json
AIDE/root/autodl-tmp/AIDE_Dataset/2907/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2907.json
AIDE/root/autodl-tmp/AIDE_Dataset/1451/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1451.json
AIDE/root/autodl-tmp/AIDE_Dataset/1853/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1853.json
AIDE/root/autodl-tmp/AIDE_Dataset/2219/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2219.json
AIDE/root/autodl-tmp/AIDE_Dataset/0577/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0577.json
AIDE/root/autodl-tmp/AIDE_Dataset/1550/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1550.json
AIDE/root/autodl-tmp/AIDE_Dataset/2306/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2306.json
AIDE/root/autodl-tmp/AIDE_Dataset/0626/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0626.json
AIDE/root/autodl-tmp/AIDE_Dataset/2977/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2977.json
AIDE/root/autodl-tmp/AIDE_Dataset/1475/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1475.json
AIDE/root/autodl-tmp/AIDE_Dataset/0483/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0483.json
AIDE/root/autodl-tmp/AIDE_Dataset/3024/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/3024.json
AIDE/root/autodl-tmp/AIDE_Dataset/0232/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/0232.json
AIDE/root/autodl-tmp/AIDE_Dataset/2248/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2248.json
AIDE/root/autodl-tmp/AIDE_Dataset/2601/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2601.json
AIDE/root/autodl-tmp/AIDE_Dataset/1476/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1476.json
AIDE/root/autodl-tmp/AIDE_Dataset/2523/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2523.json
AIDE/root/autodl-tmp/AIDE_Dataset/2212/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/2212.json
AIDE/root/autodl-tmp/AIDE_Dataset/1178/,AIDE/root/autodl-tmp/AIDE_Dataset/annotation/1178.json
